Lavana - Hyatt Regency,Lavana - Hyatt Regency,
Sonargaon - Taj Bengal Hotel,Sonargaon - Taj Bengal Hotel,
The Baking Company,The Baking Company,
Strona Bar - Hotel Marks Grandeur,Strona Bar - Hotel Marks Grandeur,
Thespian,Thespian,
Mosaic - Hotel Country Inn & Suites,Mosaic - Hotel Country Inn & Suites,
Hooked Up,Hooked Up,
Surabhi,Surabhi,
Paatra,Paatra,
Mystique Cafee,Mystique Cafee,
New Empire Bar,New Empire Bar,
Dot Yum - Hotel Aloft,Dot Yum - Hotel Aloft,
The Chocolate Room,The Chocolate Room,
Lounge Bar - Park Inn,Lounge Bar - Park Inn,
Curry On The Roof,Curry On The Roof,
Flurys,Flurys,
Mamma Mexicana,Mamma Mexicana,
Knife & Fork,Knife & Fork,
Sunflower,Sunflower,
1947,1947,
Dinner Bell Restaurant,Dinner Bell Restaurant,
Angithi - Mayur Residency Hotel,Angithi - Mayur Residency Hotel,
Le Charcoal,Le Charcoal,
Cocoa House,Cocoa House,
Smokey's BBQ and Grill,Smokey's BBQ and Grill,
My Tea House,My Tea House,
MG's Fine Dining & Bar,MG's Fine Dining & Bar,
3H Kitchen,3H Kitchen,
Snehal Coffee Shop,Snehal Coffee Shop,
Mafia Lounge Bar,Mafia Lounge Bar,
Biryani Blues,Biryani Blues,
Barrels,Barrels,
Patisserie Nitash,Patisserie Nitash,
Kamat Yatrinivas,Kamat Yatrinivas,
Cafe Turtle,Cafe Turtle,
The Great Room,The Great Room,
Ruh's Cafe,Ruh's Cafe,
Cafe Myst,Cafe Myst,
Jai Hind Dhaba,Jai Hind Dhaba,
Mama Mia Gelato,Mama Mia Gelato,
Burbee's Cafe & Diners,Burbee's Cafe & Diners,
Mynt - The Taj West End Hotel,Mynt - The Taj West End Hotel,
Knight Chaska,Knight Chaska,
Rajan's Cafe,Rajan's Cafe,
Sampoorna,Sampoorna,
Gravity,Gravity,
Red,Red,
Delice - Novotel Bengaluru Techpark,Delice - Novotel Bengaluru Techpark,
Telegram - The Postal Cafe,Telegram - The Postal Cafe,
Soy - Le Royce Hotel,Soy - Le Royce Hotel,
Deli 9 Bistro,Deli 9 Bistro,
Fly High by LS,Fly High by LS,
Mystique Melange,Mystique Melange,
Momo Cafe - Courtyard by Marriott,Momo Cafe - Courtyard by Marriott,
Charcoal Grill,Charcoal Grill,
Rasna Bakes,Rasna Bakes,
Kaizer,Kaizer,
Blue Bottle Cafe,Blue Bottle Cafe,
Green Chilli,Green Chilli,
The Epicure - Fraser Suites,The Epicure - Fraser Suites,
Sam's Pizza,Sam's Pizza,
The Royal Turban,The Royal Turban,
The Krishna Grand,The Krishna Grand,
China Pearl,China Pearl,
Darasuni - Flavour of Punjab,Darasuni - Flavour of Punjab,
The Street - The Park,The Street - The Park,
Flavours Of China,Flavours Of China,
Bean Here - The Solitaire Hotel,Bean Here - The Solitaire Hotel,
Kimchi,Kimchi,
Caffe 9,Caffe 9,
Swagath Grand,Swagath Grand,
Uppu Kara,Uppu Kara,
Durbari - Swissotel,Durbari - Swissotel,
Wrong Turn Club,Wrong Turn Club,
Biryani Paradise,Biryani Paradise,
Khana Khazana,Khana Khazana,
Laziz Family Restaurant,Laziz Family Restaurant,
Opera,Opera,
Raisin,Raisin,
Blue Moon Restaurant,Blue Moon Restaurant,
Leanin' Tree Art Cafe,Leanin' Tree Art Cafe,
Nand Lal Dhaba,Nand Lal Dhaba,
Piano Bar - The Oberoi,Piano Bar - The Oberoi,
Dishoom,Dishoom,
De Forbidden Lounge,De Forbidden Lounge,
Jackson Bar,Jackson Bar,
Too Mikki Tapas,Too Mikki Tapas,
Nagarjuna,Nagarjuna,
Nimisserie,Nimisserie,
Mix,Mix,
Maratha Darbar,Maratha Darbar,
Leo Vegas,Leo Vegas,
Leaf Restaurant - Riverview Hotel,Leaf Restaurant - Riverview Hotel,
Spago Fusion,Spago Fusion,
1,1,
Olive House,Olive House,
Peninsular Kitchen,Peninsular Kitchen,
Shangri-La Kamalbaug Restaurant,Shangri-La Kamalbaug Restaurant,
China Fort,China Fort,
Hauz Khas Social,Hauz Khas Social,
Cafe Secret Society,Cafe Secret Society,
K & K,K & K,
Hotel Shadab,Hotel Shadab,
Ek One Uno Pizza,Ek One Uno Pizza,
Dawn To Dusk,Dawn To Dusk,
The Hub - Ibis Hotel,The Hub - Ibis Hotel,
Ziu,Ziu,
Tea Lounge - The Ashok,Tea Lounge - The Ashok,
Blue Shack,Blue Shack,
C Lounge,C Lounge,
Linoui,Linoui,
Momo 2 Go,Momo 2 Go,
Mela,Mela,
Golden Tandoor,Golden Tandoor,
Banjara Restaurant - Goldfinch Hotel,Banjara Restaurant - Goldfinch Hotel,
Trushna Restaurant & Bar,Trushna Restaurant & Bar,
Deccan Multi Cuisine Restaurant,Deccan Multi Cuisine Restaurant,
Mughlai King,Mughlai King,
California Pizza Kitchen,California Pizza Kitchen,
Bang - The Ritz-Carlton,Bang - The Ritz-Carlton,
Rigo Noodles,Rigo Noodles,
La Brasserie - Le Meridien,La Brasserie - Le Meridien,
The Grand Malhar,The Grand Malhar,
Peppers - The Bristol Hotel,Peppers - The Bristol Hotel,
Bathinda Junction,Bathinda Junction,
Opium Bar,Opium Bar,
Eau Chew,Eau Chew,
Spice O Life,Spice O Life,
R - The Lounge - Radisson Blu Plaza,R - The Lounge - Radisson Blu Plaza,
Benjarong,Benjarong,
Paranda - Vivanta by Taj,Paranda - Vivanta by Taj,
Edo - ITC Gardenia,Edo - ITC Gardenia,
Khan Chacha,Khan Chacha,
Aka Saka,Aka Saka,
Mocking Bird,Mocking Bird,
Citron - Hotel Haut Monde,Citron - Hotel Haut Monde,
Rastafa,Rastafa,
Limelight - Hotel Royal Orchid,Limelight - Hotel Royal Orchid,
Brewer Street,Brewer Street,
Ambrosia The Multicuisine Restaurant,Ambrosia The Multicuisine Restaurant,
White Oak Cafe,White Oak Cafe,
Le Belvedere - Le Meridien,Le Belvedere - Le Meridien,
Maiyas Express,Maiyas Express,
Splash - Swissotel,Splash - Swissotel,
Mast Kalandar,Mast Kalandar,
Sharvaree,Sharvaree,
Hyderabadi Hut,Hyderabadi Hut,
Clever Fox Cafe,Clever Fox Cafe,
Lust - The Bar - Radisson Blu Kaushambi Delhi NCR,Lust - The Bar - Radisson Blu Kaushambi Delhi NCR,
Spin 360,Spin 360,
Fusion Express,Fusion Express,
Saleem's Restaurant,Saleem's Restaurant,
Halli Thindi,Halli Thindi,
The Chocolate Heaven,The Chocolate Heaven,
Omnia Restaurant,Omnia Restaurant,
Sigree - Hotel Shree Nanda Excellency,Sigree - Hotel Shree Nanda Excellency,
Cinnamon,Cinnamon,
Kiwi Restro Bar,Kiwi Restro Bar,
The Market - The Ritz-Carlton,The Market - The Ritz-Carlton,
Chilly's,Chilly's,
Piperade - The Waterside,Piperade - The Waterside,
Myx Lounge,Myx Lounge,
Cafe Delite & Bar - Hotel Delite Grand,Cafe Delite & Bar - Hotel Delite Grand,
Kitchen 33,Kitchen 33,
Doughlicious,Doughlicious,
Nostradamus,Nostradamus,
Wat Bar - Sterlings Mac Hotel,Wat Bar - Sterlings Mac Hotel,
Jawahar Hotel,Jawahar Hotel,
Palki Grand,Palki Grand,
Clink,Clink,
Blue Nile Coffee Shop,Blue Nile Coffee Shop,
Drift,Drift,
The Raj Restaurant,The Raj Restaurant,
New Krishna Bhavan,New Krishna Bhavan,
Hotel Malwani Gajali,Hotel Malwani Gajali,
Mesa Cafe Global Buffet - Svenska Design Hotel,Mesa Cafe Global Buffet - Svenska Design Hotel,
The Lobby Lounge - Shangri-La Hotel,The Lobby Lounge - Shangri-La Hotel,
Republic Of Noodles - The Lemon Tree Hotel,Republic Of Noodles - The Lemon Tree Hotel,
Dragon Chinese Food,Dragon Chinese Food,
Coffee & Chai Co.,Coffee & Chai Co.,
Tea Brew,Tea Brew,
The Corner Courtyard,The Corner Courtyard,
Cafe Columbia,Cafe Columbia,
Rang Mahal Restaurant,Rang Mahal Restaurant,
Mondelice,Mondelice,
La Sheesh,La Sheesh,
Glasshouse - Eastin Hotels & Residences,Glasshouse - Eastin Hotels & Residences,
The Great Punjab,The Great Punjab,
Aureate - El Dorado Hotel,Aureate - El Dorado Hotel,
Amoeba Sports Bar,Amoeba Sports Bar,
Sakura,Sakura,
Aanandam,Aanandam,
Lost Society,Lost Society,
Avishkar Restaurant & Bar,Avishkar Restaurant & Bar,
Moksha,Moksha,
Mokshh,Mokshh,
Shorba Family Resturant,Shorba Family Resturant,
Cafe Wanderlust,Cafe Wanderlust,
Zenden,Zenden,
The Square - Hotel Novotel,The Square - Hotel Novotel,
Aavees,Aavees,
The Biryani Company,The Biryani Company,
Viva italia,Viva italia,
Caara Cafe,Caara Cafe,
Brown's - The English Pub,Brown's - The English Pub,
Chaitanya Food Court,Chaitanya Food Court,
All Heavens,All Heavens,
Royal Andhra Spice,Royal Andhra Spice,
Neptune Lounge Bar,Neptune Lounge Bar,
Mayabazar,Mayabazar,
Days of the Raj,Days of the Raj,
Yo! China,Yo! China,
Mayur,Mayur,
Pool BBQ - Bengaluru Marriott Hotel Whitefield,Pool BBQ - Bengaluru Marriott Hotel Whitefield,
ADDA,ADDA,
Mirage,Mirage,
The Great Kebab Factory,The Great Kebab Factory,
FOA - The Flavours of Arabia,FOA - The Flavours of Arabia,
Sapota Grove,Sapota Grove,
XSpicy,XSpicy,
M Bar - The Manohar,M Bar - The Manohar,
Lahori Restaurant,Lahori Restaurant,
Hug In A Mug,Hug In A Mug,
The Funjabi Tadka,The Funjabi Tadka,
Banjara,Banjara,
Yours Truly - Restaurant and Cafe,Yours Truly - Restaurant and Cafe,
Silver - The Bar,Silver - The Bar,
Gadang Sports Bar - Park Plaza Bengaluru Hotel,Gadang Sports Bar - Park Plaza Bengaluru Hotel,
Boheme Bar & Grill,Boheme Bar & Grill,
Kitchen District - Hyatt Regency,Kitchen District - Hyatt Regency,
Phobidden Fruit,Phobidden Fruit,
Cinnamon Fusion,Cinnamon Fusion,
Harvey's World Cuisine,Harvey's World Cuisine,
Rocking Woods,Rocking Woods,
Daily Treats - The Westin,Daily Treats - The Westin,
Mad Over Donuts,Mad Over Donuts,
Delicious - Crowne Plaza,Delicious - Crowne Plaza,
Mehak,Mehak,
Pista House,Pista House,
10 Sports Bar and Grill,10 Sports Bar and Grill,
Intalia,Intalia,
Ganache - The Ritz-Carlton,Ganache - The Ritz-Carlton,
Marzipan Cafe & Bakery,Marzipan Cafe & Bakery,
Moscow Mule - Roerich Art Hotel,Moscow Mule - Roerich Art Hotel,
The Charlton Bar,The Charlton Bar,
Junglee Billee,Junglee Billee,
The Grand Plaza Restaurant,The Grand Plaza Restaurant,
Nooba,Nooba,
Golden Restaurant,Golden Restaurant,
Chinese In Box Restaurant,Chinese In Box Restaurant,
Sam's Cafe,Sam's Cafe,
Knock Out,Knock Out,
Library Lounge - The Lodhi,Library Lounge - The Lodhi,
Go Green,Go Green,
Krustys,Krustys,
Chandra Nizam's Kitchen ,Chandra Nizam's Kitchen ,
Pan De Oro,Pan De Oro,
Spice Junxion - Taj Deccan Hotel,Spice Junxion - Taj Deccan Hotel,
20 Feet High,20 Feet High,
Asian Express,Asian Express,
Twist Of Tadka,Twist Of Tadka,
World of Idli's,World of Idli's,
Sangam,Sangam,
Pier 33,Pier 33,
Cream Centre,Cream Centre,
Pier 39,Pier 39,
Bento,Bento,
The Pink Poppadom - Hyatt Bangalore,The Pink Poppadom - Hyatt Bangalore,
Motu's Cafe,Motu's Cafe,
Bundar,Bundar,
Mezza 9,Mezza 9,
Aphrodite,Aphrodite,
Spring Onion,Spring Onion,
NutriVito,NutriVito,
Cafe Colombia,Cafe Colombia,
Ekta's Kitchen,Ekta's Kitchen,
The Fizz,The Fizz,
Curry Leaf,Curry Leaf,
French Creperie,French Creperie,
Shamiyana,Shamiyana,
Tonino Ristorante Italiano,Tonino Ristorante Italiano,
Cafe Sandwicho,Cafe Sandwicho,
Lakhu Da Dhaba,Lakhu Da Dhaba,
Zingo Star,Zingo Star,
Khidmat,Khidmat,
Choice Snack Bar,Choice Snack Bar,
Skinner Bar and Restaurant,Skinner Bar and Restaurant,
M Cafe - Bangalore Marriott Hotel,M Cafe - Bangalore Marriott Hotel,
West Wood,West Wood,
La Shivaaz,La Shivaaz,
Coffee to Cocktails Bar - Hyatt Place,Coffee to Cocktails Bar - Hyatt Place,
Aubergine - Keys Klub Hotel Parc Estique,Aubergine - Keys Klub Hotel Parc Estique,
The Clay Pot,The Clay Pot,
Baker's Zone,Baker's Zone,
Aeroplate,Aeroplate,
Blue Lotus Bistro,Blue Lotus Bistro,
Hell 2 Heaven,Hell 2 Heaven,
The Terrace Restro-Lounge,The Terrace Restro-Lounge,
Howrah Express,Howrah Express,
Vrindavan Restaurant,Vrindavan Restaurant,
Merry Den,Merry Den,
Smoke House Deli,Smoke House Deli,
Zayka,Zayka,
Sundew - Ramada Hotel,Sundew - Ramada Hotel,
Chutney Chang,Chutney Chang,
House Of Lords,House Of Lords,
Yashodhan Garden Family Restaurant,Yashodhan Garden Family Restaurant,
Not Just Grill,Not Just Grill,
Mughal Mahal,Mughal Mahal,
Sand Rock Cafe Lounge,Sand Rock Cafe Lounge,
Singh Ching,Singh Ching,
Shamli Pure Veg,Shamli Pure Veg,
Fusion Lounge,Fusion Lounge,
Olio,Olio,
Rock,Rock,
Aashwadan,Aashwadan,
Tribe,Tribe,
Eat 3,Eat 3,
Tandoor Park,Tandoor Park,
K & K -  ITC Gardenia,K & K -  ITC Gardenia,
Krazzy Folds,Krazzy Folds,
Someplace Else - The Park,Someplace Else - The Park,
Pizza Stop,Pizza Stop,
Crunkz,Crunkz,
Moet's Sizzlers,Moet's Sizzlers,
Thakar Thal,Thakar Thal,
Cafe Delhi Heights,Cafe Delhi Heights,
Agashiye,Agashiye,
Pallagio,Pallagio,
The Basement - The Samilton Hotel,The Basement - The Samilton Hotel,
Sugar & Spice - Vivanta By Taj,Sugar & Spice - Vivanta By Taj,
Caprese - Shangri-La Hotel,Caprese - Shangri-La Hotel,
Sanctum Bar - Chancery Pavilion,Sanctum Bar - Chancery Pavilion,
Maya - The Illusion,Maya - The Illusion,
Bagara Restaurant & Bar,Bagara Restaurant & Bar,
The Jungle Bhookh,The Jungle Bhookh,
Bhawani Junction,Bhawani Junction,
Citylake Restaurant,Citylake Restaurant,
Sports Bar & Lounge - Le Meridien,Sports Bar & Lounge - Le Meridien,
China Garden,China Garden,
1440 - The 24hr Lounge & Cafe,1440 - The 24hr Lounge & Cafe,
Masemari - The Fishing,Masemari - The Fishing,
Tawa Tadka,Tawa Tadka,
Bhai Ji ,Bhai Ji ,
Casablanca - The Pride Hotel,Casablanca - The Pride Hotel,
Pune Baking Company - JW Marriott Hotel,Pune Baking Company - JW Marriott Hotel,
Ace of Flames,Ace of Flames,
Touch Of Class,Touch Of Class,
House of Sheesha,House of Sheesha,
Relish,Relish,
Neel Restaurant,Neel Restaurant,
Aniq,Aniq,
De-Spirits,De-Spirits,
Blistering Barnacles,Blistering Barnacles,
Toss Sports Lounge,Toss Sports Lounge,
Divine The Lounge,Divine The Lounge,
United Bistro,United Bistro,
Dunkin' Donuts,Dunkin' Donuts|Dunkin,
Swadesh Kamat Restaurant,Swadesh Kamat Restaurant,
Viking Family Restaurant,Viking Family Restaurant,
Cafe Le Rendezvous,Cafe Le Rendezvous,
New Tasty Cafetaria,New Tasty Cafetaria,
De' Kettle Cafe,De' Kettle Cafe,
Hungry Simon,Hungry Simon,
Pruthvi Vegetarianism,Pruthvi Vegetarianism,
The Grand Adigas Restaurant,The Grand Adigas Restaurant,
Black Ocean - The Cafe And Sheesha Lounge,Black Ocean - The Cafe And Sheesha Lounge,
Metro Dhaba,Metro Dhaba,
Cicchetti,Cicchetti,
Chavadi,Chavadi,
Ppaparazzi,Ppaparazzi,
One Way Cafe,One Way Cafe,
Ente Keralam,Ente Keralam,
Atithi Family Restaurant,Atithi Family Restaurant,
White Horse Bar & Restaurant,White Horse Bar & Restaurant,
Saaga,Saaga,
Kokkita,Kokkita,
Fort Kochi,Fort Kochi,
The Trophy,The Trophy,
Blue Fox,Blue Fox,
Krispy Kreme,Krispy Kreme,
Cafe Cruise,Cafe Cruise,
Samavar - The Ashok Hotel,Samavar - The Ashok Hotel,
Dao - Dimcha,Dao - Dimcha,
Cafe 31,Cafe 31,
City 75 Pub & Patio,City 75 Pub & Patio,
Filmy Flavours,Filmy Flavours,
Atiroopa,Atiroopa,
The Paddy's Cafe,The Paddy's Cafe,
38 Castle Street,38 Castle Street,
Tea Lounge,Tea Lounge,
1000 Oaks,1000 Oaks,
Your Plate,Your Plate,
Aufside@Hotfut,Aufside@Hotfut,
Pulse,Pulse,
The Toddy Shop,The Toddy Shop,
LAP - Hotel Samrat,LAP - Hotel Samrat,
Connexions Lounge and Bar,Connexions Lounge and Bar,
Nupur Kolhapur,Nupur Kolhapur,
Trupthi - Taj Mahal Hotel,Trupthi - Taj Mahal Hotel,
Cyclone Discotheque,Cyclone Discotheque,
The Salt Grill- Hilton Bangalore Embassy GolfLinks,The Salt Grill- Hilton Bangalore Embassy GolfLinks,
Thai House,Thai House,
Apple 5,Apple 5,
Ministry of Food - Hilton Bangalore Embassy GolfLinks,Ministry of Food - Hilton Bangalore Embassy GolfLinks,
China Toss,China Toss,
Deli @ The Square - Hotel Novotel,Deli @ The Square - Hotel Novotel,
Dhareshwar Bar And Restaurant,Dhareshwar Bar And Restaurant,
Mirage Restro Bar,Mirage Restro Bar,
King Bar & Restaurant,King Bar & Restaurant,
Patiala Shahi,Patiala Shahi,
Govinda's,Govinda's,
Hotel Dhanshree,Hotel Dhanshree,
White Smoke Barbeque - Fairfield by Marriott,White Smoke Barbeque - Fairfield by Marriott,
The Angrezi Theka,The Angrezi Theka,
The Boozy Griffin,The Boozy Griffin,
Mistral,Mistral,
Wagh Bakri Tea Lounge,Wagh Bakri Tea Lounge,
Suvaai Restaurant,Suvaai Restaurant,
Black & White,Black & White,
Green Bawarchi,Green Bawarchi,
Kaficko,Kaficko,
Downtown Pub,Downtown Pub,
Gung The Palace,Gung The Palace,
Nazeer Foods,Nazeer Foods,
Ssignature,Ssignature,
London Brick,London Brick,
Aakash Restaurant & Bar,Aakash Restaurant & Bar,
Serendipiti,Serendipiti,
So South,So South,
Curry Pot,Curry Pot,
Nirvana Kitchen,Nirvana Kitchen,
Delhi DareDevils Bar,Delhi DareDevils Bar,
World Art Dining - Cook House,World Art Dining - Cook House,
Bikanervala,Bikanervala,
Tipple - Vivanta by Taj,Tipple - Vivanta by Taj,
Khandeshi Zhatka,Khandeshi Zhatka,
Fifty9 - Radisson Blu Marina,Fifty9 - Radisson Blu Marina,
JAIL - Behind The Bar,JAIL - Behind The Bar,
Mad House Grill,Mad House Grill,
Cream Stone,Cream Stone,
Tewari Bros,Tewari Bros,
7 Seas Wine N Dine - Hotel Sheetal Palace,7 Seas Wine N Dine - Hotel Sheetal Palace,
Rasta Cafe,Rasta Cafe,
Katerpillar Cafe ,Katerpillar Cafe ,
Opus Out of The Box,Opus Out of The Box,
Syala,Syala,
News Cafe,News Cafe,
United Kitchens of India,United Kitchens of India,
Ember Bar,Ember Bar,
The Dirty Martini,The Dirty Martini,
Nook - Aloft Hotel,Nook - Aloft Hotel,
56 Ristorante Italiano,56 Ristorante Italiano,
Sarangi,Sarangi,
Fattoush - Euphoria Hotel,Fattoush - Euphoria Hotel,
Alfresco Cafe - Keys Hotel,Alfresco Cafe - Keys Hotel,
Mynt Bar & Lounge,Mynt Bar & Lounge,
Godaam by Zaika Bazaar,Godaam by Zaika Bazaar,
The Terrace Lounge,The Terrace Lounge,
Sake - The Zuri Hotel,Sake - The Zuri Hotel,
Orchid,Orchid,
Baluchi - The LaLit New Delhi,Baluchi - The LaLit New Delhi,
Olive Garden,Olive Garden,
Rasaas,Rasaas,
Martini Bar,Martini Bar,
The Fat Fanny's Cafe,The Fat Fanny's Cafe,
Sweet Sin,Sweet Sin,
Zanzi Bar,Zanzi Bar,
Kushi,Kushi,
Thran Korean,Thran Korean,
Masala Art - Taj Palace,Masala Art - Taj Palace,
Kalash - The Ashoka Hotel,Kalash - The Ashoka Hotel,
Mad Monkey,Mad Monkey,
The Spiritz Bar and Restaurant,The Spiritz Bar and Restaurant,
Punjabi By Nature - Featherlite Vantage,Punjabi By Nature - Featherlite Vantage,
Gobind Chic Inn,Gobind Chic Inn,
Terttulia,Terttulia,
The Gallery Cafe,The Gallery Cafe,
Tiffin Box etc,Tiffin Box etc,
Sweet Chariot,Sweet Chariot,
The Spices Restaurant,The Spices Restaurant,
Zuka,Zuka,
Gazebo Lounge,Gazebo Lounge,
The Olive Tree,The Olive Tree,
Ahling Chinese Corner Restaurant,Ahling Chinese Corner Restaurant,
Au Bon Pain,Au Bon Pain,
ASAP! The Bistro,ASAP! The Bistro,
Pirates of Campus,Pirates of Campus,
Yaara Di Haaveli,Yaara Di Haaveli,
Peppermill Bistro,Peppermill Bistro,
Envy Lounge Bar,Envy Lounge Bar,
Imperfecto,Imperfecto,
Terrace@IGR,Terrace@IGR,
Kritunga Restaurant,Kritunga Restaurant,
Puran Da Dhaba - The Pride Hotel,Puran Da Dhaba - The Pride Hotel,
Bhagini Residency,Bhagini Residency,
Shreyas,Shreyas,
Sizzling China,Sizzling China,
Patang - The Revolving Restaurant,Patang - The Revolving Restaurant,
Casa Alimento Restaurant & Banquets,Casa Alimento Restaurant & Banquets,
Cosy Restaurant,Cosy Restaurant,
Mykonos,Mykonos,
Largo Pizzeria,Largo Pizzeria,
Icon Club,Icon Club,
Bakery by Flour Works,Bakery by Flour Works,
Kismet - The Park Hyderabad,Kismet - The Park Hyderabad,
House Of Taste,House Of Taste,
Amrapali,Amrapali,
Kittu The King,Kittu The King,
Green Court Resto N Bar  ,Green Court Resto N Bar  ,
Three Aces Cafe,Three Aces Cafe,
Macroons,Macroons,
WAK - Weekends At Kuchipudi,WAK - Weekends At Kuchipudi,
Paprica,Paprica,
Italian Junction,Italian Junction,
Khandani Rajdhani - Snacklet,Khandani Rajdhani - Snacklet,
Bridge Water,Bridge Water,
Eau de Monsoon - Le Meridien,Eau de Monsoon - Le Meridien,
Rio Lounge,Rio Lounge,
Green Leaf,Green Leaf,
Spice N Ice,Spice N Ice,
Hotel Sourabh,Hotel Sourabh,
Cafe Happy Go Lucky,Cafe Happy Go Lucky,
The Good Times Bar,The Good Times Bar,
Bistro Terrasse,Bistro Terrasse,
All Bar One,All Bar One,
Taj Mahal Restaurant,Taj Mahal Restaurant,
24X7,24X7,
Taproom By Flambos,Taproom By Flambos,
The Pink Room,The Pink Room,
Nartaki Restaurant & Bar,Nartaki Restaurant & Bar,
Sibang Bakery,Sibang Bakery,
UniqueBrew,UniqueBrew,
The Essentials,The Essentials,
Bakasur,Bakasur,
Freddy's Cocktail Lounge,Freddy's Cocktail Lounge,
Bawarchi Mughal Restaurant,Bawarchi Mughal Restaurant,
Mesa Lounge - Svenska Design Hotel,Mesa Lounge - Svenska Design Hotel,
Dakshinayan,Dakshinayan,
Neighbourhood Bar & Grill,Neighbourhood Bar & Grill,
Agnee - Vedic Village Spa Resort,Agnee - Vedic Village Spa Resort,
Black Lounge,Black Lounge,
DEPOT29,DEPOT29,
Melting Pot,Melting Pot,
Vegout ,Vegout ,
Waldorf,Waldorf,
Kimling Chinese Cuisine & Bar,Kimling Chinese Cuisine & Bar,
Vega,Vega,
Addah - The O Hotel,Addah - The O Hotel,
Shaan-E-Punjab,Shaan-E-Punjab,
Villa 19,Villa 19,
HotInHere,HotInHere,
Whooppeezz Pizzas,Whooppeezz Pizzas,
Zen,Zen,
United Punjab,United Punjab,
Biryani Bowl,Biryani Bowl,
Shack,Shack,
The Beer Cafe - Biggie,The Beer Cafe - Biggie,
Lotus Cafe,Lotus Cafe,
Mel's Korner,Mel's Korner,
Windmills Craftworks,Windmills Craftworks,
Oh! Calcutta,Oh! Calcutta,
The Red Wine - Select Food Resto,The Red Wine - Select Food Resto,
O Curry,O Curry,
The Humming Tree,The Humming Tree,
Curry Leaves,Curry Leaves,
Shanghai Dhaba,Shanghai Dhaba,
Moti Mahal - Bangalore,Moti Mahal - Bangalore,
Collage - Hyatt Hyderabad,Collage - Hyatt Hyderabad,
Global Food Factory,Global Food Factory,
Blue Wings Bar & Restaurant,Blue Wings Bar & Restaurant,
Pushpak Restaurant & Bar,Pushpak Restaurant & Bar,
Uncle's Kitchen,Uncle's Kitchen,
Howzzat - The Sports Lounge,Howzzat - The Sports Lounge,
Marco Polo - ITC Kakatiya,Marco Polo - ITC Kakatiya,
Sartoria,Sartoria,
Kabir Restaurant,Kabir Restaurant,
Yibe,Yibe,
Firangi Paani,Firangi Paani,
Coastal Spice - Hotel Abhimaani Vasathi,Coastal Spice - Hotel Abhimaani Vasathi,
Republique - Gastro Pub,Republique - Gastro Pub,
Anand Vihar,Anand Vihar,
Ching Wah,Ching Wah,
 Designer Wala Cafe, Designer Wala Cafe,
Shiro,Shiro,
New Sanjha Chulla,New Sanjha Chulla,
Vishwavilas,Vishwavilas,
Cinch Restaurant & Lounge,Cinch Restaurant & Lounge,
Lotus Pond,Lotus Pond,
Cafe Burps,Cafe Burps,
Walk In The Woods,Walk In The Woods,
Lotus Pavilion - ITC Gardenia,Lotus Pavilion - ITC Gardenia,
Skylit - Citrus Hotel,Skylit - Citrus Hotel,
Cafe Mozaic - Vivanta By Taj,Cafe Mozaic - Vivanta By Taj,
Lanterns Kitchen & Bar,Lanterns Kitchen & Bar,
Cafe Loop,Cafe Loop,
Barrels n Bottles,Barrels n Bottles,
LAGOM Kitchen + Brewery,LAGOM Kitchen + Brewery,
Ci Gusta!,Ci Gusta!,
Eurasia,Eurasia,
Cuppa Bistro,Cuppa Bistro,
The Bunk House,The Bunk House,
Chawadi,Chawadi,
Rustom's - Parsi Bhonu,Rustom's - Parsi Bhonu,
Beer County,Beer County,
Elma's Bakery,Elma's Bakery,
Gustoes Beer House,Gustoes Beer House,
The Woodhouse Cafe,The Woodhouse Cafe,
My Pie,My Pie,
Tasty Buds,Tasty Buds,
Annapoorni,Annapoorni,
Global Desi Tadkaa,Global Desi Tadkaa,
Kababish,Kababish,
Cafe 9,Cafe 9,
Empire Garden,Empire Garden,
NYC - Radisson Blu Plaza,NYC - Radisson Blu Plaza,
Ghar Ka Swad,Ghar Ka Swad,
